business_id,mpxn,timestamp,total_consumption,boiler,oven,cooling_freezer,electric_radiator
1,9876543210,2023-08-04 22:00:00,10.95,6.42,3.94,0.31,0.28
1,9876543210,2023-08-04 22:30:00,10.06,5.9,3.62,0.29,0.25
1,9876543210,2023-08-04 23:00:00,10.52,6.17,3.79,0.3,0.26
1,9876543210,2023-08-05 00:00:00,11.38,6.67,4.1,0.32,0.29
1,9876543210,2023-08-05 00:30:00,12.69,7.44,4.57,0.36,0.32
1,9876543210,2023-08-05 01:00:00,10.97,6.43,3.95,0.31,0.28
1,9876543210,2023-08-05 01:30:00,10.57,6.2,3.81,0.3,0.27
1,9876543210,2023-08-05 02:00:00,12.25,7.18,4.41,0.35,0.31
1,9876543210,2023-08-05 02:30:00,11.03,6.47,3.97,0.31,0.28
1,9876543210,2023-08-05 03:00:00,15.41,9.03,5.55,0.44,0.39
1,9876543210,2023-08-05 03:30:00,14.64,8.58,5.27,0.42,0.37
1,9876543210,2023-08-05 04:00:00,13.9,8.15,5.01,0.4,0.35
1,9876543210,2023-08-05 04:30:00,10.64,6.24,3.83,0.3,0.27
1,9876543210,2023-08-05 05:00:00,6.7,3.93,2.41,0.19,0.17
1,9876543210,2023-08-05 05:30:00,12.8,7.5,4.61,0.36,0.32
1,9876543210,2023-08-05 06:00:00,11.64,6.82,4.19,0.33,0.29
1,9876543210,2023-08-05 06:30:00,16.98,9.95,6.12,0.48,0.43
1,9876543210,2023-08-05 07:00:00,15.44,9.05,5.56,0.44,0.39
1,9876543210,2023-08-05 07:30:00,12.97,7.6,4.67,0.37,0.33
1,9876543210,2023-08-05 08:00:00,17.15,10.05,6.18,0.49,0.43
1,9876543210,2023-08-05 08:30:00,13.06,7.66,4.7,0.37,0.33
1,9876543210,2023-08-05 09:00:00,9.17,5.38,3.3,0.26,0.23
1,9876543210,2023-08-05 09:30:00,11.14,6.53,4.01,0.32,0.28
1,9876543210,2023-08-05 10:00:00,9.57,5.61,3.45,0.27,0.24
1,9876543210,2023-08-05 11:00:00,46.54,27.28,16.76,1.33,1.17
1,9876543210,2023-08-05 11:30:00,47.21,27.68,17.0,1.34,1.19
1,9876543210,2023-08-05 12:00:00,44.69,26.2,16.09,1.27,1.12
1,9876543210,2023-08-05 12:30:00,49.01,28.73,17.65,1.4,1.23
1,9876543210,2023-08-05 13:00:00,49.84,29.22,17.95,1.42,1.25
1,9876543210,2023-08-05 14:00:00,25.39,14.89,9.14,0.72,0.64
1,9876543210,2023-08-05 14:30:00,24.23,14.21,8.73,0.69,0.61
1,9876543210,2023-08-05 15:00:00,31.2,18.29,11.24,0.89,0.78
1,9876543210,2023-08-05 15:30:00,31.51,18.47,11.35,0.9,0.79
1,9876543210,2023-08-05 16:00:00,30.24,17.73,10.89,0.86,0.76
1,9876543210,2023-08-05 17:00:00,50.96,29.88,18.35,1.45,1.28
1,9876543210,2023-08-05 17:30:00,48.57,28.47,17.49,1.38,1.22
1,9876543210,2023-08-05 18:00:00,50.36,29.52,18.14,1.43,1.27
1,9876543210,2023-08-05 18:30:00,48.58,28.48,17.5,1.38,1.22
1,9876543210,2023-08-05 19:00:00,48.01,28.15,17.29,1.37,1.21
1,9876543210,2023-08-05 19:30:00,44.36,26.01,15.98,1.26,1.11
1,9876543210,2023-08-05 20:00:00,52.36,30.7,18.86,1.49,1.32
1,9876543210,2023-08-05 20:30:00,45.45,26.65,16.37,1.29,1.14
1,9876543210,2023-08-05 21:00:00,53.73,31.5,19.35,1.53,1.35
1,9876543210,2023-08-05 22:00:00,12.07,7.08,4.35,0.34,0.3
1,9876543210,2023-08-05 22:30:00,15.62,9.16,5.63,0.44,0.39
1,9876543210,2023-08-05 23:00:00,9.53,5.59,3.43,0.27,0.24
1,9876543210,2023-08-06 00:00:00,9.9,5.8,3.57,0.28,0.25
1,9876543210,2023-08-06 00:30:00,17.7,10.38,6.37,0.5,0.44
1,9876543210,2023-08-06 01:00:00,14.29,8.38,5.15,0.41,0.36
1,9876543210,2023-08-06 01:30:00,17.45,10.23,6.28,0.5,0.44
1,9876543210,2023-08-06 02:00:00,15.05,8.82,5.42,0.43,0.38
1,9876543210,2023-08-06 02:30:00,8.24,4.83,2.97,0.23,0.21
1,9876543210,2023-08-06 03:00:00,15.8,9.26,5.69,0.45,0.4
1,9876543210,2023-08-06 03:30:00,8.6,5.04,3.1,0.24,0.22
1,9876543210,2023-08-06 04:00:00,14.45,8.47,5.2,0.41,0.36
1,9876543210,2023-08-06 04:30:00,15.16,8.89,5.46,0.43,0.38
1,9876543210,2023-08-06 05:00:00,6.16,3.61,2.22,0.18,0.15
1,9876543210,2023-08-06 05:30:00,9.91,5.81,3.57,0.28,0.25
1,9876543210,2023-08-06 06:00:00,14.2,8.32,5.11,0.4,0.36
1,9876543210,2023-08-06 06:30:00,17.16,10.06,6.18,0.49,0.43
1,9876543210,2023-08-06 07:00:00,15.23,8.93,5.48,0.43,0.38
1,9876543210,2023-08-06 07:30:00,12.53,7.35,4.51,0.36,0.31
1,9876543210,2023-08-06 08:00:00,11.2,6.57,4.03,0.32,0.28
1,9876543210,2023-08-06 08:30:00,17.61,10.32,6.34,0.5,0.44
1,9876543210,2023-08-06 09:00:00,8.64,5.07,3.11,0.25,0.22
1,9876543210,2023-08-06 09:30:00,16.2,9.5,5.83,0.46,0.41
1,9876543210,2023-08-06 10:00:00,10.95,6.42,3.94,0.31,0.28
1,9876543210,2023-08-06 11:00:00,43.82,25.69,15.78,1.25,1.1
1,9876543210,2023-08-06 11:30:00,43.93,25.75,15.82,1.25,1.1
1,9876543210,2023-08-06 12:00:00,53.26,31.22,19.18,1.52,1.34
1,9876543210,2023-08-06 12:30:00,47.31,27.74,17.04,1.35,1.19
1,9876543210,2023-08-06 13:00:00,52.42,30.73,18.88,1.49,1.32
1,9876543210,2023-08-06 14:00:00,34.62,20.3,12.47,0.99,0.87
1,9876543210,2023-08-06 14:30:00,32.35,18.97,11.65,0.92,0.81
1,9876543210,2023-08-06 15:00:00,27.27,15.99,9.82,0.78,0.69
1,9876543210,2023-08-06 15:30:00,30.98,18.16,11.16,0.88,0.78
1,9876543210,2023-08-06 16:00:00,27.91,16.36,10.05,0.79,0.7
1,9876543210,2023-08-06 17:00:00,43.07,25.25,15.51,1.23,1.08
1,9876543210,2023-08-06 17:30:00,46.44,27.23,16.72,1.32,1.17
1,9876543210,2023-08-06 18:00:00,43.21,25.33,15.56,1.23,1.09
1,9876543210,2023-08-06 18:30:00,42.21,24.75,15.2,1.2,1.06
1,9876543210,2023-08-06 19:00:00,51.95,30.46,18.71,1.48,1.31
1,9876543210,2023-08-06 19:30:00,52.42,30.73,18.88,1.49,1.32
1,9876543210,2023-08-06 20:00:00,44.25,25.94,15.94,1.26,1.11
1,9876543210,2023-08-06 20:30:00,45.85,26.88,16.51,1.31,1.15
1,9876543210,2023-08-06 21:00:00,52.16,30.58,18.78,1.49,1.31
1,9876543210,2023-08-06 22:00:00,16.65,9.76,6.0,0.47,0.42
1,9876543210,2023-08-06 22:30:00,5.98,3.51,2.15,0.17,0.15
1,9876543210,2023-08-06 23:00:00,17.22,10.1,6.2,0.49,0.43
1,9876543210,2023-08-07 00:00:00,11.13,6.53,4.01,0.32,0.28
1,9876543210,2023-08-07 00:30:00,15.29,8.96,5.51,0.44,0.38
1,9876543210,2023-08-07 01:00:00,16.62,9.74,5.99,0.47,0.42
1,9876543210,2023-08-07 01:30:00,10.39,6.09,3.74,0.3,0.26
1,9876543210,2023-08-07 02:00:00,12.43,7.29,4.48,0.35,0.31
1,9876543210,2023-08-07 02:30:00,12.7,7.45,4.57,0.36,0.32
1,9876543210,2023-08-07 03:00:00,7.42,4.35,2.67,0.21,0.19
1,9876543210,2023-08-07 03:30:00,17.76,10.41,6.4,0.51,0.45
1,9876543210,2023-08-07 04:00:00,16.24,9.52,5.85,0.46,0.41
1,9876543210,2023-08-07 04:30:00,10.57,6.2,3.81,0.3,0.27
1,9876543210,2023-08-07 05:00:00,16.31,9.56,5.87,0.46,0.41
1,9876543210,2023-08-07 05:30:00,10.68,6.26,3.85,0.3,0.27
1,9876543210,2023-08-07 06:00:00,11.0,6.45,3.96,0.31,0.28
1,9876543210,2023-08-07 06:30:00,6.51,3.82,2.34,0.19,0.16
1,9876543210,2023-08-07 07:00:00,13.58,7.96,4.89,0.39,0.34
1,9876543210,2023-08-07 07:30:00,15.18,8.9,5.47,0.43,0.38
1,9876543210,2023-08-07 08:00:00,14.47,8.48,5.21,0.41,0.36
1,9876543210,2023-08-07 08:30:00,8.37,4.91,3.01,0.24,0.21
1,9876543210,2023-08-07 09:00:00,10.9,6.39,3.93,0.31,0.27
1,9876543210,2023-08-07 09:30:00,12.12,7.11,4.36,0.35,0.3
1,9876543210,2023-08-07 10:00:00,9.65,5.66,3.48,0.27,0.24
1,9876543210,2023-08-07 11:00:00,49.75,29.17,17.92,1.42,1.25
1,9876543210,2023-08-07 11:30:00,48.73,28.57,17.55,1.39,1.22
1,9876543210,2023-08-07 12:00:00,42.87,25.13,15.44,1.22,1.08
1,9876543210,2023-08-07 12:30:00,50.27,29.47,18.1,1.43,1.26
1,9876543210,2023-08-07 13:00:00,44.75,26.24,16.12,1.27,1.12
1,9876543210,2023-08-07 14:00:00,31.36,18.39,11.29,0.89,0.79
1,9876543210,2023-08-07 14:30:00,30.33,17.78,10.92,0.86,0.76
1,9876543210,2023-08-07 15:00:00,33.9,19.87,12.21,0.97,0.85
1,9876543210,2023-08-07 15:30:00,26.39,15.47,9.5,0.75,0.66
1,9876543210,2023-08-07 16:00:00,32.4,18.99,11.67,0.92,0.81
1,9876543210,2023-08-07 17:00:00,51.26,30.05,18.46,1.46,1.29
1,9876543210,2023-08-07 17:30:00,51.63,30.27,18.59,1.47,1.3
1,9876543210,2023-08-07 18:00:00,52.25,30.63,18.82,1.49,1.31
1,9876543210,2023-08-07 18:30:00,48.56,28.47,17.49,1.38,1.22
1,9876543210,2023-08-07 19:00:00,42.82,25.1,15.42,1.22,1.08
1,9876543210,2023-08-07 19:30:00,45.32,26.57,16.32,1.29,1.14
1,9876543210,2023-08-07 20:00:00,51.76,30.35,18.64,1.47,1.3
1,9876543210,2023-08-07 20:30:00,53.27,31.23,19.18,1.52,1.34
1,9876543210,2023-08-07 21:00:00,51.28,30.06,18.47,1.46,1.29
1,9876543210,2023-08-07 22:00:00,17.54,10.28,6.32,0.5,0.44
1,9876543210,2023-08-07 22:30:00,16.77,9.83,6.04,0.48,0.42
1,9876543210,2023-08-07 23:00:00,16.54,9.7,5.96,0.47,0.42
1,9876543210,2023-08-08 00:00:00,12.82,7.52,4.62,0.37,0.32
1,9876543210,2023-08-08 00:30:00,9.3,5.45,3.35,0.26,0.23
1,9876543210,2023-08-08 01:00:00,9.31,5.46,3.35,0.27,0.23
1,9876543210,2023-08-08 01:30:00,13.01,7.63,4.69,0.37,0.33
1,9876543210,2023-08-08 02:00:00,12.79,7.5,4.61,0.36,0.32
1,9876543210,2023-08-08 02:30:00,7.62,4.47,2.74,0.22,0.19
1,9876543210,2023-08-08 03:00:00,13.72,8.04,4.94,0.39,0.34
1,9876543210,2023-08-08 03:30:00,14.26,8.36,5.14,0.41,0.36
1,9876543210,2023-08-08 04:00:00,9.23,5.41,3.32,0.26,0.23
1,9876543210,2023-08-08 04:30:00,8.82,5.17,3.18,0.25,0.22
1,9876543210,2023-08-08 05:00:00,15.47,9.07,5.57,0.44,0.39
1,9876543210,2023-08-08 05:30:00,14.09,8.26,5.07,0.4,0.35
1,9876543210,2023-08-08 06:00:00,16.13,9.46,5.81,0.46,0.41
1,9876543210,2023-08-08 06:30:00,6.79,3.98,2.45,0.19,0.17
1,9876543210,2023-08-08 07:00:00,10.29,6.03,3.71,0.29,0.26
1,9876543210,2023-08-08 07:30:00,7.55,4.43,2.72,0.21,0.19
1,9876543210,2023-08-08 08:00:00,7.32,4.29,2.64,0.21,0.18
1,9876543210,2023-08-08 08:30:00,11.65,6.83,4.2,0.33,0.29
1,9876543210,2023-08-08 09:00:00,15.04,8.82,5.42,0.43,0.38
1,9876543210,2023-08-08 09:30:00,7.41,4.34,2.67,0.21,0.19
1,9876543210,2023-08-08 10:00:00,11.94,7.0,4.3,0.34,0.3
1,9876543210,2023-08-08 11:00:00,52.35,30.69,18.85,1.49,1.32
1,9876543210,2023-08-08 11:30:00,48.01,28.15,17.29,1.37,1.21
1,9876543210,2023-08-08 12:00:00,52.6,30.84,18.94,1.5,1.32
1,9876543210,2023-08-08 12:30:00,44.9,26.32,16.17,1.28,1.13
1,9876543210,2023-08-08 13:00:00,48.94,28.69,17.62,1.39,1.23
1,9876543210,2023-08-08 14:00:00,33.31,19.53,12.0,0.95,0.84
1,9876543210,2023-08-08 14:30:00,28.94,16.97,10.42,0.82,0.73
1,9876543210,2023-08-08 15:00:00,35.39,20.75,12.75,1.01,0.89
1,9876543210,2023-08-08 15:30:00,33.74,19.78,12.15,0.96,0.85
1,9876543210,2023-08-08 16:00:00,27.14,15.91,9.77,0.77,0.68
1,9876543210,2023-08-08 17:00:00,49.68,29.13,17.89,1.41,1.25
1,9876543210,2023-08-08 17:30:00,44.71,26.21,16.1,1.27,1.12
1,9876543210,2023-08-08 18:00:00,47.29,27.72,17.03,1.35,1.19
1,9876543210,2023-08-08 18:30:00,44.34,25.99,15.97,1.26,1.11
1,9876543210,2023-08-08 19:00:00,47.96,28.12,17.27,1.37,1.21
1,9876543210,2023-08-08 19:30:00,50.91,29.85,18.33,1.45,1.28
1,9876543210,2023-08-08 20:00:00,49.24,28.87,17.73,1.4,1.24
1,9876543210,2023-08-08 20:30:00,46.87,27.48,16.88,1.33,1.18
1,9876543210,2023-08-08 21:00:00,43.31,25.39,15.6,1.23,1.09
1,9876543210,2023-08-08 22:00:00,10.07,5.9,3.63,0.29,0.25
1,9876543210,2023-08-08 22:30:00,17.29,10.14,6.23,0.49,0.43
1,9876543210,2023-08-08 23:00:00,17.15,10.05,6.18,0.49,0.43
1,9876543210,2023-08-09 00:00:00,7.25,4.25,2.61,0.21,0.18
1,9876543210,2023-08-09 00:30:00,9.77,5.73,3.52,0.28,0.25
1,9876543210,2023-08-09 01:00:00,10.0,5.86,3.6,0.28,0.25
1,9876543210,2023-08-09 01:30:00,7.46,4.37,2.69,0.21,0.19
1,9876543210,2023-08-09 02:00:00,9.19,5.39,3.31,0.26,0.23
1,9876543210,2023-08-09 02:30:00,15.37,9.01,5.54,0.44,0.39
1,9876543210,2023-08-09 03:00:00,7.35,4.31,2.65,0.21,0.18
1,9876543210,2023-08-09 03:30:00,14.79,8.67,5.33,0.42,0.37
1,9876543210,2023-08-09 04:00:00,10.11,5.93,3.64,0.29,0.25
1,9876543210,2023-08-09 04:30:00,15.17,8.89,5.46,0.43,0.38
1,9876543210,2023-08-09 05:00:00,15.68,9.19,5.65,0.45,0.39
1,9876543210,2023-08-09 05:30:00,12.46,7.3,4.49,0.35,0.31
1,9876543210,2023-08-09 06:00:00,12.6,7.39,4.54,0.36,0.32
1,9876543210,2023-08-09 06:30:00,16.45,9.64,5.92,0.47,0.41
1,9876543210,2023-08-09 07:00:00,15.44,9.05,5.56,0.44,0.39
1,9876543210,2023-08-09 07:30:00,17.25,10.11,6.21,0.49,0.43
1,9876543210,2023-08-09 08:00:00,7.12,4.17,2.56,0.2,0.18
1,9876543210,2023-08-09 08:30:00,13.75,8.06,4.95,0.39,0.35
1,9876543210,2023-08-09 09:00:00,8.52,4.99,3.07,0.24,0.21
1,9876543210,2023-08-09 09:30:00,7.4,4.34,2.66,0.21,0.19
1,9876543210,2023-08-09 10:00:00,8.08,4.74,2.91,0.23,0.2
1,9876543210,2023-08-09 11:00:00,44.91,26.33,16.17,1.28,1.13
1,9876543210,2023-08-09 11:30:00,53.06,31.11,19.11,1.51,1.33
1,9876543210,2023-08-09 12:00:00,44.77,26.25,16.12,1.27,1.12
1,9876543210,2023-08-09 12:30:00,53.39,31.3,19.23,1.52,1.34
1,9876543210,2023-08-09 13:00:00,53.08,31.12,19.12,1.51,1.33
1,9876543210,2023-08-09 14:00:00,33.34,19.55,12.01,0.95,0.84
1,9876543210,2023-08-09 14:30:00,31.27,18.33,11.26,0.89,0.79
1,9876543210,2023-08-09 15:00:00,24.85,14.57,8.95,0.71,0.62
1,9876543210,2023-08-09 15:30:00,24.71,14.49,8.9,0.7,0.62
1,9876543210,2023-08-09 16:00:00,32.4,18.99,11.67,0.92,0.81
1,9876543210,2023-08-09 17:00:00,52.39,30.71,18.87,1.49,1.32
1,9876543210,2023-08-09 17:30:00,42.22,24.75,15.2,1.2,1.06
1,9876543210,2023-08-09 18:00:00,51.58,30.24,18.58,1.47,1.3
1,9876543210,2023-08-09 18:30:00,42.57,24.96,15.33,1.21,1.07
1,9876543210,2023-08-09 19:00:00,51.83,30.39,18.67,1.48,1.3
1,9876543210,2023-08-09 19:30:00,43.52,25.51,15.67,1.24,1.09
1,9876543210,2023-08-09 20:00:00,46.62,27.33,16.79,1.33,1.17
1,9876543210,2023-08-09 20:30:00,50.39,29.54,18.15,1.43,1.27
1,9876543210,2023-08-09 21:00:00,43.81,25.68,15.78,1.25,1.1
1,9876543210,2023-08-09 22:00:00,9.51,5.58,3.42,0.27,0.24
1,9876543210,2023-08-09 22:30:00,10.05,5.89,3.62,0.29,0.25
1,9876543210,2023-08-09 23:00:00,9.77,5.73,3.52,0.28,0.25
1,9876543210,2023-08-10 00:00:00,9.22,5.41,3.32,0.26,0.23
1,9876543210,2023-08-10 00:30:00,15.2,8.91,5.47,0.43,0.38
1,9876543210,2023-08-10 01:00:00,10.68,6.26,3.85,0.3,0.27
1,9876543210,2023-08-10 01:30:00,10.88,6.38,3.92,0.31,0.27
1,9876543210,2023-08-10 02:00:00,13.96,8.18,5.03,0.4,0.35
1,9876543210,2023-08-10 02:30:00,7.63,4.47,2.75,0.22,0.19
1,9876543210,2023-08-10 03:00:00,9.92,5.82,3.57,0.28,0.25
1,9876543210,2023-08-10 03:30:00,16.11,9.44,5.8,0.46,0.4
1,9876543210,2023-08-10 04:00:00,9.69,5.68,3.49,0.28,0.24
1,9876543210,2023-08-10 04:30:00,9.76,5.72,3.51,0.28,0.25
1,9876543210,2023-08-10 05:00:00,12.19,7.15,4.39,0.35,0.31
1,9876543210,2023-08-10 05:30:00,12.57,7.37,4.53,0.36,0.32
1,9876543210,2023-08-10 06:00:00,7.31,4.29,2.63,0.21,0.18
1,9876543210,2023-08-10 06:30:00,6.78,3.97,2.44,0.19,0.17
1,9876543210,2023-08-10 07:00:00,10.39,6.09,3.74,0.3,0.26
1,9876543210,2023-08-10 07:30:00,10.74,6.3,3.87,0.31,0.27
1,9876543210,2023-08-10 08:00:00,16.56,9.71,5.96,0.47,0.42
1,9876543210,2023-08-10 08:30:00,16.56,9.71,5.96,0.47,0.42
1,9876543210,2023-08-10 09:00:00,8.34,4.89,3.0,0.24,0.21
1,9876543210,2023-08-10 09:30:00,8.81,5.16,3.17,0.25,0.22
1,9876543210,2023-08-10 10:00:00,12.02,7.05,4.33,0.34,0.3
1,9876543210,2023-08-10 11:00:00,52.22,30.61,18.81,1.49,1.31
1,9876543210,2023-08-10 11:30:00,50.67,29.71,18.25,1.44,1.27
1,9876543210,2023-08-10 12:00:00,45.03,26.4,16.22,1.28,1.13
1,9876543210,2023-08-10 12:30:00,50.34,29.51,18.13,1.43,1.26
1,9876543210,2023-08-10 13:00:00,52.77,30.94,19.0,1.5,1.33
1,9876543210,2023-08-10 14:00:00,35.61,20.88,12.82,1.01,0.89
1,9876543210,2023-08-10 14:30:00,33.67,19.74,12.13,0.96,0.85
1,9876543210,2023-08-10 15:00:00,33.37,19.56,12.02,0.95,0.84
1,9876543210,2023-08-10 15:30:00,30.23,17.72,10.89,0.86,0.76
1,9876543210,2023-08-10 16:00:00,24.44,14.33,8.8,0.7,0.61
1,9876543210,2023-08-10 17:00:00,46.12,27.04,16.61,1.31,1.16
1,9876543210,2023-08-10 17:30:00,49.28,28.89,17.75,1.4,1.24
1,9876543210,2023-08-10 18:00:00,53.4,31.31,19.23,1.52,1.34
1,9876543210,2023-08-10 18:30:00,50.36,29.52,18.14,1.43,1.27
1,9876543210,2023-08-10 19:00:00,50.61,29.67,18.23,1.44,1.27
1,9876543210,2023-08-10 19:30:00,43.83,25.7,15.78,1.25,1.1
1,9876543210,2023-08-10 20:00:00,49.08,28.77,17.68,1.4,1.23
1,9876543210,2023-08-10 20:30:00,50.71,29.73,18.26,1.44,1.27
1,9876543210,2023-08-10 21:00:00,52.62,30.85,18.95,1.5,1.32
1,9876543210,2023-08-10 22:00:00,12.21,7.16,4.4,0.35,0.31
1,9876543210,2023-08-10 22:30:00,16.28,9.54,5.86,0.46,0.41
1,9876543210,2023-08-10 23:00:00,10.38,6.09,3.74,0.3,0.26
1,9876543210,2023-08-11 00:00:00,15.78,9.25,5.68,0.45,0.4
1,9876543210,2023-08-11 00:30:00,14.19,8.32,5.11,0.4,0.36
1,9876543210,2023-08-11 01:00:00,11.79,6.91,4.25,0.34,0.3
1,9876543210,2023-08-11 01:30:00,11.2,6.57,4.03,0.32,0.28
1,9876543210,2023-08-11 02:00:00,7.74,4.54,2.79,0.22,0.19
1,9876543210,2023-08-11 02:30:00,17.74,10.4,6.39,0.51,0.45
1,9876543210,2023-08-11 03:00:00,7.85,4.6,2.83,0.22,0.2
1,9876543210,2023-08-11 03:30:00,14.06,8.24,5.06,0.4,0.35
1,9876543210,2023-08-11 04:00:00,11.99,7.03,4.32,0.34,0.3
1,9876543210,2023-08-11 04:30:00,15.12,8.86,5.45,0.43,0.38
1,9876543210,2023-08-11 05:00:00,12.91,7.57,4.65,0.37,0.32
1,9876543210,2023-08-11 05:30:00,12.25,7.18,4.41,0.35,0.31
1,9876543210,2023-08-11 06:00:00,15.11,8.86,5.44,0.43,0.38
1,9876543210,2023-08-11 06:30:00,8.69,5.09,3.13,0.25,0.22
1,9876543210,2023-08-11 07:00:00,6.31,3.7,2.27,0.18,0.16
1,9876543210,2023-08-11 07:30:00,10.52,6.17,3.79,0.3,0.26
1,9876543210,2023-08-11 08:00:00,17.89,10.49,6.44,0.51,0.45
1,9876543210,2023-08-11 08:30:00,9.26,5.43,3.33,0.26,0.23
1,9876543210,2023-08-11 09:00:00,6.43,3.77,2.32,0.18,0.16
1,9876543210,2023-08-11 09:30:00,16.47,9.66,5.93,0.47,0.41
1,9876543210,2023-08-11 10:00:00,7.87,4.61,2.83,0.22,0.2
1,9876543210,2023-08-11 11:00:00,49.77,29.18,17.92,1.42,1.25
1,9876543210,2023-08-11 11:30:00,51.15,29.99,18.42,1.46,1.29
1,9876543210,2023-08-11 12:00:00,48.36,28.35,17.42,1.38,1.22
1,9876543210,2023-08-11 12:30:00,49.59,29.07,17.86,1.41,1.25
1,9876543210,2023-08-11 13:00:00,51.13,29.98,18.41,1.46,1.28
1,9876543210,2023-08-11 14:00:00,31.65,18.56,11.4,0.9,0.8
1,9876543210,2023-08-11 14:30:00,24.04,14.09,8.66,0.68,0.6
1,9876543210,2023-08-11 15:00:00,26.15,15.33,9.42,0.74,0.66
1,9876543210,2023-08-11 15:30:00,30.25,17.73,10.89,0.86,0.76
1,9876543210,2023-08-11 16:00:00,33.86,19.85,12.19,0.96,0.85
1,9876543210,2023-08-11 17:00:00,46.56,27.3,16.77,1.33,1.17
1,9876543210,2023-08-11 17:30:00,47.48,27.84,17.1,1.35,1.19
1,9876543210,2023-08-11 18:00:00,45.01,26.39,16.21,1.28,1.13
1,9876543210,2023-08-11 18:30:00,50.29,29.48,18.11,1.43,1.26
1,9876543210,2023-08-11 19:00:00,43.83,25.7,15.78,1.25,1.1
1,9876543210,2023-08-11 19:30:00,46.29,27.14,16.67,1.32,1.16
1,9876543210,2023-08-11 20:00:00,42.13,24.7,15.17,1.2,1.06
1,9876543210,2023-08-11 20:30:00,45.53,26.69,16.4,1.3,1.14
1,9876543210,2023-08-11 21:00:00,43.19,25.32,15.55,1.23,1.09
1,9876543210,2023-08-11 22:00:00,17.01,9.97,6.13,0.48,0.43
1,9876543210,2023-08-11 22:30:00,11.28,6.61,4.06,0.32,0.28
1,9876543210,2023-08-11 23:00:00,9.99,5.86,3.6,0.28,0.25
1,9876543210,2023-08-12 00:00:00,16.96,9.94,6.11,0.48,0.43
1,9876543210,2023-08-12 00:30:00,8.65,5.07,3.12,0.25,0.22
1,9876543210,2023-08-12 01:00:00,15.85,9.29,5.71,0.45,0.4
1,9876543210,2023-08-12 01:30:00,14.55,8.53,5.24,0.41,0.37
1,9876543210,2023-08-12 02:00:00,11.23,6.58,4.04,0.32,0.28
1,9876543210,2023-08-12 02:30:00,11.8,6.92,4.25,0.34,0.3
1,9876543210,2023-08-12 03:00:00,7.65,4.48,2.76,0.22,0.19
1,9876543210,2023-08-12 03:30:00,6.51,3.82,2.34,0.19,0.16
1,9876543210,2023-08-12 04:00:00,10.07,5.9,3.63,0.29,0.25
1,9876543210,2023-08-12 04:30:00,9.85,5.77,3.55,0.28,0.25
1,9876543210,2023-08-12 05:00:00,17.31,10.15,6.23,0.49,0.43
1,9876543210,2023-08-12 05:30:00,9.12,5.35,3.28,0.26,0.23
1,9876543210,2023-08-12 06:00:00,14.67,8.6,5.28,0.42,0.37
1,9876543210,2023-08-12 06:30:00,7.14,4.19,2.57,0.2,0.18
1,9876543210,2023-08-12 07:00:00,16.01,9.39,5.77,0.46,0.4
1,9876543210,2023-08-12 07:30:00,12.66,7.42,4.56,0.36,0.32
1,9876543210,2023-08-12 08:00:00,17.61,10.32,6.34,0.5,0.44
1,9876543210,2023-08-12 08:30:00,14.05,8.24,5.06,0.4,0.35
1,9876543210,2023-08-12 09:00:00,15.72,9.22,5.66,0.45,0.39
1,9876543210,2023-08-12 09:30:00,9.07,5.32,3.27,0.26,0.23
1,9876543210,2023-08-12 10:00:00,17.01,9.97,6.13,0.48,0.43
1,9876543210,2023-08-12 11:00:00,48.66,28.53,17.52,1.39,1.22
1,9876543210,2023-08-12 11:30:00,50.96,29.88,18.35,1.45,1.28
1,9876543210,2023-08-12 12:00:00,47.61,27.91,17.15,1.36,1.2
1,9876543210,2023-08-12 12:30:00,44.91,26.33,16.17,1.28,1.13
1,9876543210,2023-08-12 13:00:00,42.27,24.78,15.22,1.2,1.06
1,9876543210,2023-08-12 14:00:00,33.77,19.8,12.16,0.96,0.85
1,9876543210,2023-08-12 14:30:00,24.91,14.6,8.97,0.71,0.63
1,9876543210,2023-08-12 15:00:00,28.36,16.63,10.21,0.81,0.71
1,9876543210,2023-08-12 15:30:00,28.22,16.54,10.16,0.8,0.71
1,9876543210,2023-08-12 16:00:00,32.7,19.17,11.78,0.93,0.82
1,9876543210,2023-08-12 17:00:00,45.73,26.81,16.47,1.3,1.15
1,9876543210,2023-08-12 17:30:00,43.02,25.22,15.49,1.23,1.08
1,9876543210,2023-08-12 18:00:00,46.19,27.08,16.63,1.32,1.16
1,9876543210,2023-08-12 18:30:00,42.08,24.67,15.15,1.2,1.06
1,9876543210,2023-08-12 19:00:00,47.5,27.85,17.11,1.35,1.19
1,9876543210,2023-08-12 19:30:00,53.18,31.18,19.15,1.51,1.34
1,9876543210,2023-08-12 20:00:00,45.4,26.62,16.35,1.29,1.14
1,9876543210,2023-08-12 20:30:00,43.26,25.36,15.58,1.23,1.09
1,9876543210,2023-08-12 21:00:00,51.69,30.3,18.62,1.47,1.3
1,9876543210,2023-08-12 22:00:00,13.54,7.94,4.88,0.39,0.34
1,9876543210,2023-08-12 22:30:00,12.3,7.21,4.43,0.35,0.31
1,9876543210,2023-08-12 23:00:00,14.56,8.54,5.24,0.41,0.37
1,9876543210,2023-08-13 00:00:00,11.79,6.91,4.25,0.34,0.3
